Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6301,US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3,0.8,-38.1114
6306,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7,0.2,-4.1762
6307,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078
6309,CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3,0.2,-97.5528
6342,US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4,0.2,-35.2152
6351,CA-2017-161557,2017-09-03,2017-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69
6353,US-2015-161347,2015-09-13,2015-09-19,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,0.7,-2.01
6356,CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,-13.637
6370,CA-2016-103919,2016-10-03,2016-10-07,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512
6376,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.249
6381,US-2014-163797,2014-04-08,2014-04-13,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8,0.2,-11.8256
6382,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986
6383,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,0.4,-36.9544
6384,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,4,0.8,-52.4544
6387,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276,1,0.8,-6.6278
6408,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849
6415,CA-2017-142671,2017-11-10,2017-11-14,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,-7.68
6417,CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,-25.3344
6418,CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,0.2,-1.3464
6424,CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,94601,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192
6427,CA-2016-143714,2016-05-23,2016-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196
6429,CA-2016-143714,2016-05-23,2016-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764
6430,CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,-1.624
6431,CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614
6432,CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874
6433,CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294
6439,US-2017-113992,2017-12-14,2017-12-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,-97.4988
6440,CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549
6447,US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625
6475,CA-2014-149524,2014-01-14,2014-01-15,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4,0.5,-53.2856
6476,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,3,0.7,-3.4914
6478,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.992,1,0.2,-2.5749
6483,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,2,0.2,-4.14
6484,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2,0.4,-115.4304
6488,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,3,0.7,-9.8463
6495,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,-2.7
6497,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272
6502,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,-107.9928
6503,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464
6504,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694
6508,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624
6525,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,1,0.4,-12.9987
6526,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
6527,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,-7.85
6531,CA-2014-103744,2014-02-23,2014-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634
6536,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098
6537,CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655
6538,CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,-24.588
6545,US-2017-154872,2017-05-14,2017-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,-46.536
6548,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172
6557,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,1,0.8,-14.7594
6562,CA-2017-144680,2017-03-31,2017-04-02,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774
6564,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85
6567,CA-2017-131282,2017-02-05,2017-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986
6570,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
6577,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352
6596,CA-2017-157112,2017-04-23,2017-04-26,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,-7.84
6598,CA-2014-169257,2014-06-06,2014-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91
6604,CA-2017-146346,2017-06-17,2017-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292
6608,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232
6625,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706
6626,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416
6630,CA-2015-125696,2015-10-02,2015-10-06,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412
6635,CA-2017-144498,2017-05-06,2017-05-06,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481
6640,CA-2014-108609,2014-10-31,2014-11-02,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264
6645,US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,0.2,-31.4874
6647,US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653
6649,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856
6652,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512
6654,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637
6657,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396
6660,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.7168
6685,US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016,1,0.2,-15.7514
6686,US-2015-129637,2015-12-17,2015-12-22,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,0.6,-19.7372
6703,CA-2015-153535,2015-05-20,2015-05-24,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,6.408,4,0.7,-4.9128
6713,CA-2017-107629,2017-12-14,2017-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6,0.6,-292.9872
6714,CA-2017-107629,2017-12-14,2017-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3,0.6,-26.7558
6715,CA-2017-107629,2017-12-14,2017-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,3,0.2,-4.908
6730,CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.129,3,0.7,-4.4946
6741,CA-2014-144029,2014-05-26,2014-05-31,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,0.3,-5.1396
6743,US-2017-101784,2017-07-06,2017-07-11,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.136,3,0.2,-13.7403
6764,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524
6765,CA-2016-144764,2016-09-02,2016-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,3,0.3,-19.47
6766,CA-2017-100615,2017-04-20,2017-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
